merchant_id,shopper_id,amoun,created_at,completed_at
3,224,445.22,27/03/2018 09:36:00,28/03/2018 11:40:45
5,244,355.09,27/03/2018 10:40:00,29/03/2018 02:09:02
10,13,121.2,27/03/2018 11:12:00,28/03/2018 18:45:10
4,235,332.4,27/03/2018 11:44:00,29/03/2018 13:39:36
6,137,151.83,27/03/2018 12:48:00,28/03/2018 22:19:33
6,206,308.02,27/03/2018 13:20:00,28/03/2018 19:01:56
1,190,137.94,27/03/2018 14:24:00,29/03/2018 04:32:33
2,298,180.57,27/03/2018 14:56:00,30/03/2018 08:52:00
12,23,374.2,27/03/2018 15:28:00,30/03/2018 02:56:33
5,121,164.75,27/03/2018 16:00:00,30/03/2018 01:16:43
11,381,151.76,27/03/2018 16:32:00,29/03/2018 02:25:08
6,387,112.44,27/03/2018 17:04:00,29/03/2018 16:59:08
2,198,196.86,27/03/2018 18:08:00,30/03/2018 09:50:24
1,355,157.25,27/03/2018 18:40:00,28/03/2018 20:52:26
11,295,427.48,27/03/2018 19:12:00,30/03/2018 09:54:51
2,272,227.95,27/03/2018 20:16:00,29/03/2018 15:32:42
11,183,86.98,27/03/2018 20:48:00,30/03/2018 03:37:48
12,105,72.86,27/03/2018 22:24:00,29/03/2018 20:39:29
5,263,145.01,27/03/2018 22:56:00,30/03/2018 09:23:36
14,172,31.04,27/03/2018 23:28:00,30/03/2018 16:36:29
13,309,65.52,28/03/2018 00:43:00,29/03/2018 07:21:33
6,176,31.03,28/03/2018 02:09:00,30/03/2018 05:23:30
10,235,323.52,28/03/2018 03:35:00,30/03/2018 14:59:52
4,232,232.46,28/03/2018 04:18:00,30/03/2018 20:31:09
12,135,333.22,28/03/2018 05:01:00,29/03/2018 10:23:21
13,174,296.34,28/03/2018 05:44:00,30/03/2018 17:24:39
4,224,432.26,28/03/2018 06:27:00,30/03/2018 04:26:48
14,111,369.68,28/03/2018 07:10:00,30/03/2018 00:03:02
1,270,224.66,28/03/2018 08:36:00,30/03/2018 03:32:34
3,292,162.57,28/03/2018 09:19:00,29/03/2018 22:40:48
3,390,140.07,28/03/2018 10:02:00,30/03/2018 17:48:07
2,366,137.79,28/03/2018 10:45:00,29/03/2018 20:23:25
5,191,78.97,28/03/2018 15:03:00,
1,101,291.3,28/03/2018 21:30:00,
13,273,305.02,28/03/2018 22:13:00,
8,222,395.35,29/03/2018 01:30:00,
5,348,263.98,29/03/2018 02:15:00,
5,118,33.51,29/03/2018 03:00:00,
11,139,121.82,29/03/2018 06:00:00,
12,275,129.98,29/03/2018 07:30:00,
6,387,269.59,29/03/2018 09:45:00,
14,266,344.3,29/03/2018 21:00:00,
3,156,353.72,30/03/2018 04:05:00,
3,342,41.94,30/03/2018 07:35:00,
3,123,218.95,30/03/2018 15:45:00,
5,277,228.05,30/03/2018 16:20:00,
13,400,202.33,30/03/2018 18:05:00,
8,147,287.76,30/03/2018 23:20:00,
3,253,317.18,31/03/2018 05:43:00,
7,228,138.96,28/03/2018 12:54:00,31/03/2018 01:25:23
13,36,373.15,28/03/2018 13:37:00,30/03/2018 13:09:56
6,244,339.6,28/03/2018 14:20:00,31/03/2018 03:31:41
10,36,190.1,28/03/2018 15:46:00,30/03/2018 22:43:35
9,247,429.48,28/03/2018 16:29:00,30/03/2018 08:32:23
7,336,131.73,28/03/2018 17:12:00,29/03/2018 20:26:41
1,157,95.81,28/03/2018 18:38:00,30/03/2018 09:08:24
4,305,316.45,28/03/2018 19:21:00,30/03/2018 13:15:36
11,18,300.06,28/03/2018 20:04:00,30/03/2018 01:37:01
4,36,267.93,28/03/2018 20:47:00,30/03/2018 21:49:49
12,341,334.25,28/03/2018 22:56:00,30/03/2018 09:23:59
6,54,425.08,29/03/2018 00:45:00,31/03/2018 00:07:52
4,310,395.18,29/03/2018 03:45:00,30/03/2018 08:58:42
4,200,293.33,29/03/2018 04:30:00,31/03/2018 12:17:10
8,144,60.74,29/03/2018 05:15:00,31/03/2018 09:46:32
6,83,329.96,29/03/2018 06:45:00,31/03/2018 05:51:49
11,185,319.24,29/03/2018 09:00:00,31/03/2018 17:11:36
8,18,231.27,29/03/2018 10:30:00,30/03/2018 22:42:24
6,296,409.82,29/03/2018 11:15:00,31/03/2018 14:32:43
14,128,332.89,29/03/2018 12:00:00,31/03/2018 05:52:36
5,227,211.96,29/03/2018 12:45:00,31/03/2018 14:58:13
9,136,143.28,29/03/2018 13:30:00,31/03/2018 07:37:18
6,250,54.74,29/03/2018 15:00:00,01/04/2018 09:03:11
1,194,240.65,29/03/2018 15:45:00,31/03/2018 08:15:12
14,143,206.23,29/03/2018 16:30:00,31/03/2018 00:39:39
14,133,191.65,29/03/2018 17:15:00,31/03/2018 22:37:41
7,271,112.61,29/03/2018 18:00:00,01/04/2018 07:27:24
7,26,100.88,29/03/2018 19:30:00,31/03/2018 08:49:30
9,61,111.69,29/03/2018 20:15:00,01/04/2018 01:18:37
4,365,267.42,29/03/2018 21:45:00,30/03/2018 22:15:37
11,1,62.22,29/03/2018 22:30:00,31/03/2018 13:32:37
8,32,296.64,29/03/2018 23:15:00,31/03/2018 20:13:32
9,67,406.77,30/03/2018 00:35:00,01/04/2018 13:20:55
10,346,60.42,30/03/2018 01:10:00,31/03/2018 19:10:53
10,166,67.72,30/03/2018 01:45:00,01/04/2018 07:31:53
14,363,355.01,30/03/2018 02:20:00,01/04/2018 10:07:17
8,127,290.53,30/03/2018 02:55:00,31/03/2018 07:28:38
12,168,408.1,30/03/2018 03:30:00,31/03/2018 07:42:57
5,257,271.08,30/03/2018 05:15:00,31/03/2018 12:47:04
2,22,245.14,30/03/2018 05:50:00,01/04/2018 07:02:32
13,160,240.45,30/03/2018 06:25:00,01/04/2018 19:27:39
3,325,180.1,30/03/2018 07:00:00,01/04/2018 00:53:03
2,296,319.16,30/03/2018 08:10:00,01/04/2018 09:34:08
5,20,180.77,30/03/2018 09:20:00,01/04/2018 02:40:14
9,281,423.09,30/03/2018 09:55:00,02/04/2018 00:24:07
4,258,400.58,30/03/2018 10:30:00,31/03/2018 11:05:41
11,116,219.17,30/03/2018 11:05:00,31/03/2018 15:20:34
6,132,168.03,30/03/2018 11:40:00,31/03/2018 16:30:11
7,69,81.48,30/03/2018 12:50:00,01/04/2018 23:59:43
11,143,210.54,30/03/2018 13:25:00,01/04/2018 20:37:49
9,55,30.15,30/03/2018 14:00:00,01/04/2018 15:35:10
6,56,416.37,30/03/2018 14:35:00,01/04/2018 21:28:02
5,367,135.34,30/03/2018 15:10:00,31/03/2018 21:57:00
13,15,310.31,30/03/2018 16:55:00,01/04/2018 05:30:27
5,267,416.22,30/03/2018 18:40:00,31/03/2018 23:30:18
2,290,150.57,30/03/2018 19:15:00,31/03/2018 23:57:08
5,359,340.66,30/03/2018 19:50:00,01/04/2018 12:54:42
12,67,427.92,30/03/2018 20:25:00,02/04/2018 10:01:32
7,230,71.17,30/03/2018 21:00:00,01/04/2018 06:08:03
11,252,50.53,30/03/2018 22:10:00,02/04/2018 00:23:31
2,313,232.25,30/03/2018 22:45:00,01/04/2018 21:34:21
13,346,444.29,30/03/2018 23:55:00,01/04/2018 05:19:11
13,364,338.88,31/03/2018 00:49:00,02/04/2018 10:31:27
12,86,186.38,31/03/2018 01:38:00,02/04/2018 04:20:12
4,79,87.03,31/03/2018 03:16:00,01/04/2018 22:29:56
9,197,294.11,31/03/2018 04:05:00,02/04/2018 16:38:34
1,22,240.73,31/03/2018 04:54:00,02/04/2018 16:56:41
12,397,337.68,31/03/2018 06:32:00,02/04/2018 20:04:50
12,99,256.68,31/03/2018 07:21:00,01/04/2018 09:43:05
1,345,310.55,31/03/2018 08:10:00,02/04/2018 12:57:47
10,155,207.09,31/03/2018 09:48:00,02/04/2018 11:21:03
6,184,88.55,31/03/2018 10:37:00,01/04/2018 21:31:53
2,307,54.14,31/03/2018 11:26:00,01/04/2018 16:39:52
3,96,81.13,31/03/2018 12:15:00,02/04/2018 21:38:09
11,11,239.73,31/03/2018 13:04:00,01/04/2018 13:24:12
5,11,83.1,31/03/2018 14:42:00,02/04/2018 23:08:14
4,268,213.14,31/03/2018 15:31:00,03/04/2018 00:22:49
4,377,287.94,31/03/2018 16:20:00,02/04/2018 11:05:12
12,256,310.78,31/03/2018 17:09:00,02/04/2018 05:55:11
11,237,149.96,31/03/2018 17:58:00,03/04/2018 00:39:49
2,332,333.98,31/03/2018 19:36:00,03/04/2018 01:14:18
11,400,172.85,31/03/2018 20:25:00,02/04/2018 19:34:12
9,18,172.09,31/03/2018 21:14:00,02/04/2018 02:31:41
8,379,366.89,31/03/2018 22:03:00,02/04/2018 05:54:53
13,129,188.34,31/03/2018 22:52:00,03/04/2018 13:47:36
1,167,86.55,31/03/2018 23:41:00,02/04/2018 02:47:33
5,369,267.61,01/01/2018 00:57:00,02/01/2018 03:56:25
14,63,292.59,01/01/2018 01:54:00,03/01/2018 02:32:49
13,305,142.9,01/01/2018 10:27:00,04/01/2018 00:38:54
10,16,369.57,01/01/2018 18:03:00,04/01/2018 06:56:36
11,47,202.51,01/01/2018 23:45:00,04/01/2018 01:39:06
10,175,271.02,02/01/2018 06:08:00,03/01/2018 06:50:38
5,78,382.74,02/01/2018 10:44:00,04/01/2018 19:23:25
2,31,220.02,02/01/2018 17:38:00,05/01/2018 10:57:53
14,37,228.46,02/01/2018 23:00:00,05/01/2018 16:09:12
5,45,384.98,03/01/2018 06:00:00,04/01/2018 22:38:08
9,105,216.11,03/01/2018 15:00:00,05/01/2018 21:35:31
1,249,385.53,03/01/2018 23:00:00,05/01/2018 16:05:09
11,92,183.2,04/01/2018 03:25:00,05/01/2018 17:15:57
5,134,191.11,04/01/2018 07:31:00,06/01/2018 02:43:30
4,372,207.38,04/01/2018 12:18:00,06/01/2018 11:40:39
1,381,78.38,04/01/2018 17:05:00,07/01/2018 00:22:48
13,365,83.9,04/01/2018 21:52:00,07/01/2018 12:43:09
4,266,44.2,05/01/2018 03:00:00,06/01/2018 06:47:40
8,370,104.52,05/01/2018 03:36:00,06/01/2018 04:59:29
10,285,144.4,05/01/2018 04:12:00,07/01/2018 06:07:53
10,234,284.28,05/01/2018 09:36:00,07/01/2018 21:40:46
2,396,118.41,05/01/2018 14:24:00,08/01/2018 05:54:19
14,146,337.16,05/01/2018 19:48:00,07/01/2018 08:57:27
3,265,247.55,06/01/2018 02:24:00,08/01/2018 11:00:19
9,2,281.71,06/01/2018 06:36:00,07/01/2018 08:43:57
10,339,220.73,06/01/2018 10:48:00,08/01/2018 15:50:51
1,183,238.23,06/01/2018 15:00:00,09/01/2018 00:55:59
8,61,27.35,06/01/2018 18:36:00,08/01/2018 20:44:20
12,118,372.56,06/01/2018 22:48:00,08/01/2018 03:12:16
4,281,350.24,07/01/2018 05:30:00,09/01/2018 13:21:49
14,102,204.41,07/01/2018 11:00:00,09/01/2018 04:31:30
13,296,135.42,07/01/2018 16:30:00,09/01/2018 17:37:39
5,246,319.5,08/01/2018 02:00:00,10/01/2018 03:26:05
2,167,404.95,08/01/2018 11:00:00,10/01/2018 09:35:52
14,206,371.77,08/01/2018 18:00:00,10/01/2018 09:53:15
8,176,243.35,08/01/2018 22:00:00,11/01/2018 02:40:27
14,322,123.72,08/01/2018 23:00:00,10/01/2018 13:23:17
1,292,239.19,09/01/2018 05:04:00,11/01/2018 18:21:31
14,122,421.46,09/01/2018 09:30:00,11/01/2018 03:16:30
7,11,36.92,09/01/2018 15:12:00,12/01/2018 08:22:26
9,150,360.38,09/01/2018 20:54:00,10/01/2018 21:23:35
2,237,288.78,10/01/2018 02:24:00,11/01/2018 06:56:14
6,186,25.54,10/01/2018 08:00:00,13/01/2018 01:00:49
10,238,335.07,10/01/2018 13:36:00,11/01/2018 21:44:08
1,146,107.96,10/01/2018 20:48:00,13/01/2018 04:11:07
12,143,344.37,11/01/2018 01:12:00,13/01/2018 06:31:43
7,204,57.1,11/01/2018 06:00:00,13/01/2018 18:56:29
10,320,195.75,11/01/2018 10:12:00,13/01/2018 08:12:08
6,220,431.85,11/01/2018 14:24:00,13/01/2018 08:26:04
7,331,248.72,11/01/2018 19:48:00,13/01/2018 14:02:34
11,132,72.13,11/01/2018 23:24:00,14/01/2018 05:04:57
10,310,323.21,12/01/2018 04:15:00,13/01/2018 18:19:25
2,241,54.02,12/01/2018 08:30:00,14/01/2018 20:17:10
5,274,35.98,12/01/2018 09:21:00,13/01/2018 18:42:24
10,330,232.77,12/01/2018 15:18:00,15/01/2018 00:03:02
12,302,145.72,12/01/2018 21:15:00,14/01/2018 00:20:10
9,128,74.68,13/01/2018 03:48:00,15/01/2018 07:49:46
6,62,419.88,13/01/2018 11:24:00,15/01/2018 13:41:04
3,212,255.8,13/01/2018 19:00:00,16/01/2018 06:54:45
6,126,315.58,14/01/2018 00:36:00,15/01/2018 01:44:15
11,362,121.27,14/01/2018 06:36:00,15/01/2018 09:39:55
14,144,181.18,14/01/2018 11:24:00,15/01/2018 19:56:29
5,327,398.93,14/01/2018 15:36:00,17/01/2018 03:53:01
3,36,180.3,14/01/2018 19:48:00,16/01/2018 02:15:55
7,338,366.55,14/01/2018 23:24:00,16/01/2018 06:55:22
6,3,128.23,15/01/2018 05:33:00,17/01/2018 15:47:38
9,270,334.56,15/01/2018 12:20:00,17/01/2018 01:51:25
1,345,312.01,15/01/2018 16:02:00,17/01/2018 14:12:49
7,36,97.53,15/01/2018 20:58:00,18/01/2018 06:53:23
14,272,341.95,15/01/2018 22:49:00,17/01/2018 08:18:21
7,14,177.8,15/01/2018 23:26:00,17/01/2018 00:50:43
1,322,265.65,16/01/2018 03:51:00,18/01/2018 00:29:21
1,341,60.86,16/01/2018 07:09:00,17/01/2018 07:52:48
13,77,165.52,16/01/2018 11:00:00,18/01/2018 13:19:18
14,148,428.97,16/01/2018 16:30:00,17/01/2018 19:49:59
2,46,324.09,16/01/2018 19:48:00,18/01/2018 19:16:18
8,148,138.65,17/01/2018 00:42:00,18/01/2018 20:54:49
5,26,444.29,17/01/2018 09:06:00,19/01/2018 19:57:14
13,231,340.08,17/01/2018 13:18:00,19/01/2018 04:41:02
11,271,256.06,17/01/2018 18:12:00,18/01/2018 18:55:35
10,31,208.32,18/01/2018 00:48:00,20/01/2018 12:35:28
6,313,41.81,18/01/2018 07:12:00,20/01/2018 12:50:03
8,209,238.44,18/01/2018 12:48:00,19/01/2018 15:22:44
8,83,69.25,18/01/2018 20:00:00,21/01/2018 09:44:23
9,97,228.55,19/01/2018 00:32:00,21/01/2018 01:27:53
10,183,171.26,19/01/2018 04:48:00,20/01/2018 13:12:39
10,306,149.89,19/01/2018 06:24:00,20/01/2018 15:19:34
1,29,136.07,19/01/2018 06:56:00,21/01/2018 16:46:16
1,267,241.35,19/01/2018 10:40:00,20/01/2018 22:10:13
13,252,43.5,19/01/2018 14:24:00,21/01/2018 02:02:54
5,220,63.13,19/01/2018 17:36:00,22/01/2018 00:40:48
12,69,87.61,19/01/2018 21:20:00,21/01/2018 09:04:40
6,310,272.76,20/01/2018 01:22:00,21/01/2018 07:25:32
8,298,419.76,20/01/2018 05:28:00,22/01/2018 01:15:19
4,81,34.64,20/01/2018 10:15:00,21/01/2018 16:15:37
5,17,79.71,20/01/2018 15:43:00,23/01/2018 09:49:11
5,146,346.95,20/01/2018 21:52:00,23/01/2018 13:22:09
3,160,415.22,21/01/2018 07:12:00,22/01/2018 12:00:10
6,171,375.87,21/01/2018 15:36:00,23/01/2018 06:37:26
8,183,239.36,21/01/2018 22:48:00,24/01/2018 15:57:35
4,41,75,22/01/2018 13:12:00,24/01/2018 07:03:09
14,210,360.69,22/01/2018 21:36:00,25/01/2018 12:29:37
10,214,335.19,23/01/2018 06:25:00,24/01/2018 10:10:04
9,344,339.67,23/01/2018 11:55:00,26/01/2018 04:58:08
2,146,94.22,23/01/2018 12:50:00,26/01/2018 04:56:17
13,273,235.4,23/01/2018 21:05:00,25/01/2018 02:15:32
4,199,92.45,24/01/2018 02:18:00,25/01/2018 14:47:44
12,347,355.56,24/01/2018 06:54:00,26/01/2018 06:16:03
8,190,283.83,24/01/2018 13:02:00,26/01/2018 20:36:36
2,148,415.33,24/01/2018 18:24:00,27/01/2018 06:29:43
5,103,130.28,24/01/2018 23:00:00,27/01/2018 00:12:29
13,136,287.53,25/01/2018 04:16:00,26/01/2018 21:48:23
6,57,253.01,25/01/2018 09:04:00,27/01/2018 12:38:14
5,154,297.48,25/01/2018 12:48:00,27/01/2018 21:16:56
9,51,424.25,25/01/2018 16:32:00,27/01/2018 23:44:39
5,400,375.29,25/01/2018 21:20:00,27/01/2018 03:04:55
9,155,178.78,26/01/2018 01:39:00,28/01/2018 03:54:25
11,191,70.1,26/01/2018 06:03:00,28/01/2018 21:19:23
1,266,129.48,26/01/2018 09:21:00,28/01/2018 00:02:21
14,156,87.91,26/01/2018 14:18:00,28/01/2018 00:33:18
9,220,433.54,26/01/2018 17:36:00,28/01/2018 21:02:53
12,322,386.5,26/01/2018 18:09:00,27/01/2018 21:58:25
9,258,78.32,26/01/2018 23:06:00,29/01/2018 09:47:27
11,201,277.59,27/01/2018 03:06:00,29/01/2018 21:05:37
1,40,433,27/01/2018 06:12:00,29/01/2018 14:07:28
5,239,333.87,27/01/2018 09:49:00,28/01/2018 21:40:39
9,310,46.49,27/01/2018 12:55:00,29/01/2018 11:10:10
6,373,151.42,27/01/2018 18:05:00,29/01/2018 17:58:02
2,124,211.08,27/01/2018 22:13:00,29/01/2018 12:18:28
4,20,43.98,28/01/2018 02:44:00,29/01/2018 06:41:21
7,320,373.4,28/01/2018 06:50:00,30/01/2018 13:55:04
14,391,120.33,28/01/2018 12:18:00,29/01/2018 15:06:35
11,212,291.2,28/01/2018 17:05:00,30/01/2018 03:16:11
11,7,217.25,28/01/2018 21:11:00,30/01/2018 20:11:48
5,364,442.67,29/01/2018 05:06:00,30/01/2018 06:39:41
13,27,383.85,29/01/2018 10:12:00,30/01/2018 19:38:01
9,117,54.69,29/01/2018 16:09:00,31/01/2018 08:19:30
6,73,69.88,29/01/2018 22:06:00,01/02/2018 03:57:05
2,301,301.19,29/01/2018 23:48:00,01/02/2018 04:59:03
3,46,126.28,30/01/2018 00:32:00,31/01/2018 04:32:47
11,113,372.85,30/01/2018 04:48:00,31/01/2018 07:19:45
7,162,198.44,30/01/2018 08:00:00,02/02/2018 02:29:43
13,75,123.58,30/01/2018 11:44:00,01/02/2018 22:42:53
3,323,342.92,30/01/2018 16:32:00,01/02/2018 06:00:29
9,307,345.41,30/01/2018 19:44:00,02/02/2018 00:29:02
3,279,447.66,31/01/2018 00:00:00,02/02/2018 07:15:54
13,127,47.05,31/01/2018 09:30:00,01/02/2018 10:30:15
5,50,146.57,31/01/2018 13:56:00,02/02/2018 20:27:40
1,326,436.42,31/01/2018 17:44:00,01/02/2018 19:41:36
5,94,240.01,31/01/2018 22:48:00,03/02/2018 09:17:40
14,91,341.6,01/02/2018 02:25:00,02/02/2018 19:41:21
12,169,427.38,01/02/2018 06:46:00,03/02/2018 20:13:13
12,303,317.57,01/02/2018 11:36:00,03/02/2018 16:41:09
10,391,366.92,01/02/2018 14:59:00,03/02/2018 10:59:25
10,265,413.59,01/02/2018 18:22:00,04/02/2018 10:39:47
7,253,154.41,01/02/2018 18:51:00,03/02/2018 00:24:48
7,94,192.91,01/02/2018 22:43:00,03/02/2018 23:46:28
13,89,74.29,02/02/2018 03:48:00,03/02/2018 11:26:26
4,82,348.35,02/02/2018 09:30:00,03/02/2018 17:05:45
6,36,320,02/02/2018 18:03:00,04/02/2018 01:57:19
14,10,89.1,02/02/2018 23:45:00,05/02/2018 15:19:08
10,109,135.01,03/02/2018 04:06:00,05/02/2018 16:52:29
8,257,200.01,03/02/2018 08:53:00,04/02/2018 22:52:40
12,87,303.59,03/02/2018 14:21:00,05/02/2018 16:09:38
6,89,102.98,03/02/2018 19:49:00,06/02/2018 00:44:37
8,60,44.51,04/02/2018 00:37:00,05/02/2018 07:10:53
13,190,199.38,04/02/2018 04:19:00,06/02/2018 01:56:45
4,300,385.86,04/02/2018 08:01:00,07/02/2018 02:18:31
14,318,81.68,04/02/2018 10:29:00,07/02/2018 01:52:20
8,125,448.91,04/02/2018 11:43:00,05/02/2018 17:29:25
8,11,216.39,05/02/2018 00:34:00,06/02/2018 16:33:45
4,42,234.77,05/02/2018 06:14:00,07/02/2018 21:56:03
10,4,338.58,05/02/2018 06:48:00,07/02/2018 10:12:00
13,345,134.37,05/02/2018 11:20:00,06/02/2018 19:51:19
14,14,371.43,05/02/2018 14:44:00,08/02/2018 08:56:19
13,163,428.61,05/02/2018 18:08:00,08/02/2018 10:31:07
1,350,28.06,05/02/2018 22:06:00,08/02/2018 01:51:24
13,279,73.93,06/02/2018 04:19:00,07/02/2018 14:22:58
6,48,94.23,06/02/2018 08:01:00,07/02/2018 21:22:56
5,31,142.77,06/02/2018 14:11:00,08/02/2018 22:37:00
12,222,192.75,06/02/2018 17:53:00,08/02/2018 20:24:49
10,319,434.58,06/02/2018 22:12:00,08/02/2018 06:04:32
6,303,236.19,07/02/2018 03:00:00,08/02/2018 13:54:52
7,240,128.8,07/02/2018 07:48:00,09/02/2018 17:51:04
12,71,196.9,07/02/2018 12:00:00,08/02/2018 13:48:09
1,226,107.13,07/02/2018 17:24:00,09/02/2018 17:38:58
13,229,41.65,07/02/2018 21:00:00,09/02/2018 12:58:35
4,333,333.76,08/02/2018 03:16:00,09/02/2018 08:04:03
2,338,207.42,08/02/2018 09:48:00,10/02/2018 16:44:06
8,64,270.79,08/02/2018 11:26:00,10/02/2018 16:51:22
12,163,68.31,08/02/2018 18:47:00,11/02/2018 12:00:09
8,295,112.23,08/02/2018 23:41:00,10/02/2018 17:25:32
1,12,87.89,09/02/2018 05:20:00,10/02/2018 08:22:24
12,93,72.97,09/02/2018 10:00:00,11/02/2018 21:53:08
6,125,272.08,09/02/2018 14:40:00,11/02/2018 10:31:11
11,211,25.97,09/02/2018 19:20:00,12/02/2018 00:18:09
8,185,378.32,10/02/2018 00:34:00,12/02/2018 05:40:19
5,266,83.64,10/02/2018 03:58:00,12/02/2018 20:51:22
5,208,137.75,10/02/2018 09:04:00,11/02/2018 09:11:07
13,297,149.27,10/02/2018 13:02:00,12/02/2018 08:57:43
14,224,256.5,10/02/2018 17:00:00,13/02/2018 04:05:27
10,89,40.36,10/02/2018 20:24:00,12/02/2018 07:03:54
6,267,147.14,11/02/2018 01:32:00,13/02/2018 00:33:10
5,335,117.87,11/02/2018 08:26:00,12/02/2018 13:45:20
12,261,339.54,11/02/2018 13:02:00,13/02/2018 06:22:31
9,365,220.43,11/02/2018 19:10:00,12/02/2018 20:08:23
2,159,266.49,11/02/2018 19:56:00,14/02/2018 09:48:16
3,123,412.16,12/02/2018 00:58:00,13/02/2018 22:48:27
10,242,205.66,12/02/2018 04:21:00,14/02/2018 07:21:53
6,143,142.99,12/02/2018 07:44:00,14/02/2018 09:43:09
11,197,383.94,12/02/2018 12:05:00,14/02/2018 04:21:28
9,100,251.92,12/02/2018 15:28:00,15/02/2018 03:28:49
3,76,339.33,12/02/2018 19:49:00,13/02/2018 22:44:15
7,333,108.38,13/02/2018 00:37:00,14/02/2018 20:02:06
14,275,381.54,13/02/2018 04:19:00,14/02/2018 08:12:27
9,174,381.25,13/02/2018 09:52:00,14/02/2018 22:11:33
13,196,219.45,13/02/2018 16:02:00,15/02/2018 19:18:29
3,168,75.83,13/02/2018 20:21:00,15/02/2018 10:23:01
10,230,255.36,14/02/2018 01:50:00,16/02/2018 20:00:54
7,80,172.48,14/02/2018 09:10:00,15/02/2018 09:57:15
12,263,174.81,14/02/2018 16:30:00,17/02/2018 08:10:37
7,189,30.64,14/02/2018 22:55:00,16/02/2018 18:35:44
2,349,437.22,15/02/2018 00:57:00,17/02/2018 18:06:43
1,54,346.8,15/02/2018 01:54:00,16/02/2018 09:03:03
3,328,56.93,15/02/2018 08:33:00,16/02/2018 19:49:54
13,221,224.39,15/02/2018 14:15:00,16/02/2018 14:51:47
2,174,216.84,15/02/2018 19:57:00,18/02/2018 05:11:53
5,256,178.23,16/02/2018 02:32:00,18/02/2018 08:01:52
7,22,284.84,16/02/2018 08:14:00,18/02/2018 07:41:39
11,192,142.49,16/02/2018 13:18:00,18/02/2018 18:27:34
4,128,421.24,16/02/2018 18:22:00,18/02/2018 22:01:16
5,341,446.22,16/02/2018 22:10:00,18/02/2018 04:57:07
13,360,194.91,17/02/2018 02:25:00,19/02/2018 19:02:04
14,284,340.99,17/02/2018 05:48:00,18/02/2018 09:14:52
3,96,359.26,17/02/2018 09:11:00,18/02/2018 19:45:26
4,181,450.04,17/02/2018 12:05:00,19/02/2018 00:57:58
3,120,31.67,17/02/2018 15:57:00,20/02/2018 01:31:21
11,346,248.67,17/02/2018 20:18:00,18/02/2018 21:28:31
9,366,98.47,18/02/2018 02:24:00,20/02/2018 12:14:01
10,91,421.84,18/02/2018 12:00:00,19/02/2018 13:57:44
10,182,73.67,18/02/2018 13:12:00,20/02/2018 23:02:58
3,112,440.35,18/02/2018 21:36:00,21/02/2018 11:02:13
7,98,366.75,19/02/2018 04:12:00,20/02/2018 22:53:14
2,303,108.81,19/02/2018 09:06:00,21/02/2018 23:24:37
4,209,402.68,19/02/2018 14:42:00,22/02/2018 05:38:55
7,90,86.88,19/02/2018 19:36:00,21/02/2018 10:20:08
1,375,246.73,20/02/2018 01:30:00,21/02/2018 11:07:00
6,45,113.47,20/02/2018 10:30:00,21/02/2018 19:11:19
6,47,284.13,20/02/2018 15:45:00,23/02/2018 00:52:18
9,246,442.71,20/02/2018 21:00:00,22/02/2018 11:23:18
9,258,279.92,21/02/2018 03:00:00,22/02/2018 16:02:35
4,57,161.8,21/02/2018 06:00:00,23/02/2018 21:38:18
13,61,426.6,21/02/2018 09:30:00,23/02/2018 01:52:47
5,84,287.83,21/02/2018 13:00:00,23/02/2018 07:45:29
1,149,248.06,21/02/2018 17:00:00,23/02/2018 19:40:18
10,336,35.5,21/02/2018 21:00:00,24/02/2018 03:13:32
7,250,70.31,21/02/2018 22:00:00,23/02/2018 21:07:47
11,223,151.48,21/02/2018 22:30:00,24/02/2018 06:32:54
11,378,63.2,22/02/2018 02:48:00,23/02/2018 06:32:21
1,252,143.62,22/02/2018 06:04:00,23/02/2018 12:44:20
2,141,228.3,22/02/2018 09:48:00,24/02/2018 04:36:19
9,314,53.53,22/02/2018 14:00:00,24/02/2018 15:40:15
10,230,202.36,22/02/2018 17:44:00,24/02/2018 17:32:10
10,380,114.76,22/02/2018 21:28:00,24/02/2018 07:09:02
10,353,420.24,23/02/2018 01:30:00,24/02/2018 23:00:53
6,117,345.28,23/02/2018 06:00:00,25/02/2018 23:15:10
4,256,399.66,23/02/2018 09:30:00,26/02/2018 02:17:32
9,172,250.24,23/02/2018 13:00:00,26/02/2018 04:57:45
4,397,139.89,23/02/2018 16:00:00,26/02/2018 03:15:30
6,285,99.81,23/02/2018 21:00:00,25/02/2018 23:42:49
10,335,343.55,24/02/2018 03:20:00,25/02/2018 19:05:33
1,157,132.34,24/02/2018 08:40:00,26/02/2018 21:49:46
11,205,336.02,24/02/2018 12:40:00,26/02/2018 14:04:00
1,125,244.89,24/02/2018 13:20:00,26/02/2018 16:22:56
5,357,93.08,24/02/2018 18:00:00,27/02/2018 04:13:50
12,16,305.25,25/02/2018 00:00:00,27/02/2018 10:37:13
4,372,403.82,25/02/2018 03:44:00,27/02/2018 15:37:08
2,366,144.67,25/02/2018 08:00:00,27/02/2018 19:44:02
13,46,301.22,25/02/2018 11:12:00,27/02/2018 19:19:31
13,240,38.16,25/02/2018 14:24:00,28/02/2018 01:27:26
1,260,307.69,25/02/2018 18:40:00,28/02/2018 12:53:10
5,104,93.31,25/02/2018 22:24:00,27/02/2018 16:23:05
